DrugName,Strength,Betweenness,Eigenvector
potassium phosphate,91878,5.206773205812414e-06,0.007431700150066234
potassium sulfate,10022,2.442224437353614e-08,0.0038490296452387855
potassium superoxide,660092,1.3984613725049492e-05,0.008580122129920034
potassium tellurate(IV),66397,1.422023828005342e-06,0.0072938576705307975
potassium tetraperoxochromate,1337214,2.12578481923331e-05,0.008737497688645285
potassium thiocyanate,10557,1.980170783656719e-08,0.0053235739109134764
Povidone,1612706,2.898400303766367e-05,0.008796582191470847
Povidone-Iodine,2027,0.0,0.0012312918364437543
pozanicline,129353,1.408976941960543e-05,0.007566782204673101
PP242,1065507,2.9939063025449964e-05,0.008681509616272605
PP regimen,6533,0.0,0.003902155780661009
PQ 401,281192,6.6025842310453164e-06,0.008071981846798422
PQQ Cofactor,1418358,2.9635938613371932e-05,0.008779140499197181
PR 39,1104821,1.7707053845152592e-05,0.008634472122260275
Practolol,398021,1.2253624207813668e-05,0.008355768020442586
pradimicin-IRD,895175,2.2522422219909838e-05,0.008578922477979764
praeruptorin A,1351620,2.3083478699244827e-05,0.008767296896209179
praeruptorin C,1511709,2.489028183477404e-05,0.008786802170925293
praeruptorin E,1406339,2.2853153607237454e-05,0.00876350550305245
Prajmaline,54823,4.454066585894592e-06,0.006756026800105707
pralidoxime,757948,2.0840953498983837e-05,0.0086469517590661
Pralidoxime Compounds,141680,6.382136408100218e-06,0.008029575763611664
pramanicin,470699,8.39963548791311e-06,0.008321516164298198
pramiconazole,80094,3.75659893811854e-06,0.007560343077057301
Pramipexole,564860,2.760412863566666e-05,0.008544698874857615
pranidipine,6216,0.0,0.003688747857025612
pranlukast,162338,6.234252049479844e-06,0.007736595847018113
pranolium,11967,9.149595958952227e-07,0.00466910367174624
Prasugrel Hydrochloride,486107,1.4710674299833743e-05,0.008518472114553201
Pravastatin,2445270,7.845495630039622e-05,0.008877245229987342
Prazepam,776,0.0,0.0004684456327217395
Praziquantel,777123,0.00017801852965873392,0.008660438406375238
Prazosin,1832639,4.8339220865253e-05,0.008849465302398215
preclamol,123148,8.163315305948402e-06,0.0073019754441854545
precocene I,23885,3.520400003227418e-07,0.0062291141932784766
precocene II,7307,0.0,0.0043561177453438
prednicarbate,29343,2.3756567611495393e-07,0.00497663637088225
Prednimustine,3360,0.0,0.0020161945499834358
Prednisolone,2438915,7.554744720669027e-05,0.00888011359779272
prednisolone acetate,84610,5.378914359072362e-06,0.007730025122996576
prednisolone hemisuccinate,5085,1.9128756821171704e-10,0.002854706927196742
prednisolone phosphate,4623,0.0,0.002773637720669185
Prednisone,2277327,0.00013452677198726016,0.008872622424541956
prednylidene,87119,5.122142951307577e-06,0.00769337526017804
Pregabalin,1607692,4.865015335715955e-05,0.008819202408289649
"pregna-4,17-diene-3,16-dione",2196232,4.074564082643155e-05,0.00885259752078476
Pregnadienes,158310,6.6592826578131745e-06,0.007990796547302748
pregnanediol-3 alpha-glucuronide,64017,2.263461465335345e-06,0.006729720402933473
Pregnanediones,78069,1.183281296997228e-06,0.007132380981252763
pregnane glycoside,30091,3.560947100730913e-07,0.006775023398105893
Pregnanes,104404,2.452263720811556e-06,0.0077532443390669675
Pregnanolone,1048235,2.8671376688443496e-05,0.008725094161610401
Pregnenolone,1343618,3.158023883146734e-05,0.00878798404827603
pregnenolone 16-acetonitrile,292072,8.992668105556606e-06,0.008271248281561772
Pregnenolone Carbonitrile,2712174,8.586845308422148e-05,0.008882535121086135
pregnenolone sulfate,84558,6.31866211616554e-06,0.0076248035093061835
Prenalterol,76252,1.4455253133488876e-06,0.007193418879469325
Prenylamine,51684,1.7271871223673044e-06,0.00656879678169913
prenylamine lactate,39094,1.1235294266052266e-06,0.006194424083919658
"Preservatives, Pharmaceutical",11463,4.1959524430835236e-08,0.003977321554496512
pretilachlor,106541,3.2436260537709894e-06,0.007582596216891759
previtamin D(3),61560,1.311692455671344e-06,0.007322732270535951
prexasertib,66461,8.355195130381255e-07,0.007327056421875202
pridinol,56944,2.2605997641890412e-06,0.006915072705650337
Prilocaine,1108072,2.3306844221949147e-05,0.008714771591145542
Primaquine,1324641,3.151241177942239e-05,0.008762609602913925
Prime and Bond NT,569398,1.225062774157612e-05,0.00853868410164524
primidolol,1079,0.0,0.0006368285636606774
Primidone,632480,2.4579188487017464e-05,0.008559594594643762
primin,5841,0.0,0.0034996174844376896
prim-O-glucosylcimifugin,1780633,2.8778241269268244e-05,0.008813359522461008
primycin,1039562,2.160747764564319e-05,0.008668294759844613
prinomastat,337414,6.9919987163408665e-06,0.008187048120778053
pristane,1442313,2.5330806827746395e-05,0.008781184270651545
Pristinamycin,1882,1.4924460459617416e-07,0.0011046322317150178
prizidilol,15701,2.3634314419072882e-07,0.0058228385348703575
Proadifen,1726568,4.258584692569956e-05,0.008828261577533407
proadrenomedullin (9-20),1276666,2.000221389958478e-05,0.008684830819463632
proanthocyanidin,139430,4.453050199127833e-06,0.007556983403911271
Proanthocyanidins,2210633,4.069741946176589e-05,0.008862300775762432
Probenecid,2131227,6.190908009235558e-05,0.00886985452965272
Probucol,2112715,4.3201138761109545e-05,0.008855120783847913
Procainamide,760452,2.5663613997163894e-05,0.008562444115081305
Procaine,1027415,3.243220459757522e-05,0.008728041018902736
Procarbazine,439831,1.2058062613505716e-05,0.008420363995129649
Procaterol,1335908,2.2982109979982323e-05,0.008754905142580762
prochloraz,2090242,4.9025084045661224e-05,0.008870347211355075
Prochlorperazine,414709,2.051557837009335e-05,0.008458843730608553
procyanidin,1456643,2.6139284103518907e-05,0.008759212141324961
procyanidin B1,1641827,2.7817853443550556e-05,0.00879925315715305
procyanidin B2,2103555,3.471563025781851e-05,0.008848307270535698
procyanidin B3,1517542,2.567457364284501e-05,0.008774584517227051
Procyclidine,1202059,2.467050326087716e-05,0.008735236836118326
procymidone,2299725,5.138334188312902e-05,0.008872357073562953
prodan,321274,8.131350627437999e-06,0.008134034933454012
pro-diazepam,191941,9.6815905412805e-06,0.00812747825931265
Prodigiosin,1933192,3.211564485558691e-05,0.008841167272050863
Prodigiozan,1826,0.0,0.0011011038897243387
profadol,116947,7.174032549805289e-06,0.00784252286140831
profenamine,170764,1.0797384690290514e-05,0.008042125166602649
profenofos,2078645,4.2750634052231125e-05,0.008853879921654602
Proflavine,956321,1.4515986302276993e-05,0.008565414946018599
progabide,20464,1.7560226662060696e-06,0.004904371659123428
Progesterone,3156555,0.00012973158179517495,0.008891085285556408
progesterone-11-bovine serum albumin,26020,2.575386969941645e-07,0.0053839258010448905
Progesterone Congeners,457983,1.1441534643658893e-05,0.00841491242873807
Progestins,1453927,3.2691116237907384e-05,0.008785215644445574
Proguanil,172444,1.0527012016515147e-05,0.008047900025891765
Proliferating Cell Nuclear Antigen,133378,1.831736188113481e-06,0.0076031468074713275
proligestone,23659,2.960171661426158e-07,0.0062213766132924305
prolinedithiocarbamate,2382630,4.852415254212132e-05,0.00887644089807575
prolintane,510,0.0,0.0003006882927283785
prolyl-glycyl-prolyl-leucine,6868,1.6711027256959765e-08,0.002626080245080465
Prolyl-Hydroxylase Inhibitors,208055,3.558844644169156e-06,0.00773459813007855
PROMACE-CytaBOM protocol,30496,8.4227241926095e-07,0.005834239773404131
Promazine,235779,1.3973126202532926e-05,0.008225405843467253
promecarb,449036,5.179159219914032e-06,0.008107332198429048
ProMECE-CytaBOM protocol,5310,1.5317152648780285e-07,0.002479247266352938
Promegestone,1019313,2.3573487908296037e-05,0.008686850567030686
promen,314275,7.765521611476508e-06,0.008131128004590224
Promensil,37646,3.758779288606431e-07,0.00666161792401974
Promethazine,1982269,5.480531338754974e-05,0.008854706925006521
prometone,7570,0.0,0.0044801056298348395
Prometryne,1184013,2.188601838666951e-05,0.008693721502454003
ProMune,84109,1.766180385012426e-06,0.007252936661361939
pronamide,685298,1.5531521337887205e-05,0.008511407000480434
pronethalol,12929,7.73770945092981e-07,0.005076757577973481
pronuciferine,329437,1.2040400847605034e-05,0.008259882360155686
propacetamol,1635110,2.8023579230847276e-05,0.008809258211682165
propachlor,636332,1.1820910318005762e-05,0.008416953650641958
Propafenone,659296,2.4108468801665047e-05,0.008577521040511798
propagermanium,1891,6.453742780235161e-09,0.0009302184358519094
Propain,7530,8.227521263023258e-08,0.0032820314996439095
propamocarb,1952231,4.016863914561866e-05,0.008854868507026924
Propane,16,0.0,9.645641007996616e-06
propanethiol,16905,4.2670890331824307e-07,0.005955390644437529
Propanidid,2678,1.4401778048598019e-07,0.0010623362526803223
Propanil,1701571,3.050186899466158e-05,0.008807436503028633
Propanolamines,10705,5.315338474964951e-08,0.0040248637657275075
Propanols,584,1.5425387769567908e-11,0.00025465712589627586
Propantheline,34479,1.093923750178108e-06,0.006655260440455079
propaphos,78069,1.183281296997228e-06,0.007132380981252763
propargyl alcohol,170031,5.112742634674242e-06,0.007883339643720531
propargylamine,49870,3.5552674831385733e-07,0.006242081813017672
propargyl ether,110636,3.7101432920747796e-06,0.007626341275735407
propargylglycine,1478065,2.4203386953892355e-05,0.008765775424619563
propazine,998038,3.0282103340685495e-05,0.008697487474445946
propentofylline,37505,9.99571590457401e-07,0.006204749832645948
propetamphos,884530,1.9131463221062653e-05,0.008642430230451737
prophalan,26154,2.496828184559948e-07,0.005553173094777647
propham,254633,3.8091968994499293e-06,0.007928005062392334
propiconazole,2728770,7.694297059266865e-05,0.008882984691052528
Propidium,897585,2.09213860473747e-05,0.008638581348371744
propineb,51852,1.536985441835919e-06,0.007170458322932577
propinox,265,0.0,0.00015973944373123792
propioin,77696,2.154378551346864e-06,0.0074775466579959865
Propiolactone,358864,7.638654072287699e-06,0.008203103778793845
propionaldehyde,2534492,8.513058104746828e-05,0.00888307992305528
propionamide,138768,4.631363825705889e-06,0.007775422799369901
Propionates,153964,3.502035475838869e-06,0.007834873743161065
propionic acid,1912773,4.0053418507834444e-05,0.008848027204066059
propionylcarnitine,149453,6.235512924716068e-06,0.007677687921385507
propionylcholine,191797,9.67975837779858e-06,0.008127067303630057
propionylthiocholine,191797,9.67975837779858e-06,0.008127067303630057
propisomide,3335,0.0,0.0019611305284174493
propiverine,1097398,2.971634680937942e-05,0.008749638870137142
Propofol,2455650,6.274283306492923e-05,0.008879814652555098
Propolis,2131419,4.1480471343041186e-05,0.008859126553140821
Propoxur,804495,2.0544410159125097e-05,0.008653001118288069
propoxyphene napsylate,505,1.5968305591794024e-11,0.000296315884435729
Propranolol,2489803,8.777538107128869e-05,0.008883295518913033
Propylamines,46793,1.4454060337179002e-06,0.007074510167501386
propylene,103237,1.3533344632824774e-06,0.007312612938952137
propylene dichloride,1379333,2.770769823437735e-05,0.008773585652177363
Propylene Glycol,1477752,3.377720854278187e-05,0.00879289800226128
propylene glycol methyl ether,4239,2.1230851421902613e-08,0.0019036201293778341
propylene glycol mono-t-butyl ether,402687,8.085314605342489e-06,0.008229041306052311
Propylene Glycols,11932,3.3848672313575834e-08,0.0046240967884663975
propyleneimine,8047,1.0505457294632172e-06,0.00460688344909935
propylene oxide,16065,3.2555324680470737e-07,0.005098865667997646
propylene phenoxetol,143762,7.330537109825377e-06,0.0077329250759257066
propyl ether,47453,8.324369028831157e-07,0.006967428338761618
Propyl Gallate,1260280,2.3588278922796354e-05,0.00874850463047913
propyl iodide,14696,6.2307384824388e-08,0.005515574653889563
propylisopropylacetamide,363364,7.382369061098436e-06,0.008208866127263566
propylnitrosourea,3509,0.0,0.0020969134893424946
propylparaben,2358954,5.301451568838907e-05,0.008874158369343622
Propylthiouracil,3188450,0.00011424744124647162,0.008890532080154948
propyphenazone,21890,1.1306221498164987e-06,0.005268688392155514
proroxan,45866,1.247710219871935e-06,0.006411793997138934
prosapogenin D methyl ester,805030,1.6504857765985204e-05,0.00864226341570342
prosaptide,18793,3.191439701582927e-07,0.005331075815667535
Proscillaridin,935126,1.773970472260423e-05,0.00857783344935732
Prospidium,18969,1.6490252076255256e-07,0.00518250191202071
ProstaCaid,660323,1.0513434236427971e-05,0.008453850971002982
prostaglandin A1,1599698,2.5629442082914314e-05,0.008799376928146922
prostaglandin A2,1108843,1.6472950780933796e-05,0.008652487314780629
prostaglandin B1,61369,1.4687650761099093e-06,0.007107201136718608
Prostaglandin D2,1946407,3.8941268988434796e-05,0.008846532357575213
prostaglandin D3,1113499,1.8729541545171004e-05,0.00870137432443921
prostaglandin E2 glyceryl ester,955440,1.6978263576051277e-05,0.008672036119945551
prostaglandin E3,1113499,1.8729541545171004e-05,0.00870137432443921
prostaglandin F1,578532,1.4878034619738605e-05,0.008565823210539822
prostaglandin F3alpha,347001,7.30614422446924e-06,0.008206229806191115
prostaglandin G2,834615,1.600233185284608e-05,0.008633184139344493
Prostaglandin H2,840785,1.642777504693785e-05,0.008640872689313517
prostaglandin I3,950449,1.6229995814690887e-05,0.008648508574925046
Prostaglandins,1224773,2.7244088672265384e-05,0.008757401975553823
Prostaglandins E,1240296,2.5550441751172972e-05,0.008732502620062853
Prostaglandins F,538262,8.968950884851252e-06,0.00838292940676688
"Prostaglandins F, Synthetic",5989,1.5441408665092718e-07,0.002844493224682752
"Prostaglandins, Synthetic",6361,8.288368217329111e-08,0.0019074191074894603
prostratin,71316,8.007836721390915e-07,0.006325981171001801
prosultiamine,38559,1.0685478012940078e-06,0.006183458481532363
protamine heparin aggregate,80219,1.7975758477056783e-06,0.007187800005658403
Protease Inhibitors,428991,6.664710298458922e-06,0.008302660482207886
Proteasome Inhibitors,382644,1.0258327314020013e-05,0.008375534503123828
protectin D1,393305,8.168546773270385e-06,0.00829142986668618
"protein-bound polysaccharide K, Basidiomycetes",1106270,2.6579533606657007e-05,0.00867817581937075
protein kinase inhibitor peptide,633365,1.231056672725858e-05,0.008462879753289798
Protein Kinase Inhibitors,2260197,4.68276126276772e-05,0.008873740705012099
Protein Synthesis Inhibitors,798702,1.2533557426803833e-05,0.008488432672989769
Proteoglycans,1566997,2.7076255508541387e-05,0.008762894109693917
prothioconazole,1089123,2.703419270523563e-05,0.008701213539805455
prothioconazole-desthio,395258,1.1487361456806525e-05,0.008383133948905244
Prothionamide,32471,5.212067503309671e-07,0.0064686937643333
prothiophos,678422,1.0195662484748488e-05,0.00839818858784551
prothrombin complex concentrates,5352,0.0,0.0030194335780263214
pro-thyrotropin releasing hormone,116392,5.193084572520959e-06,0.0073582817667434625
protoapigenone,635095,1.1570421476951633e-05,0.00844696946038508
protoberberine,803482,1.7016650912474664e-05,0.008607804824657745
protocatechualdehyde,1230046,2.3610752607578515e-05,0.008737224574352057
protocatechuic acid,2290105,5.270268808612455e-05,0.00887386561456762
protocatechuic acid methyl ester,1560532,2.617940068985539e-05,0.00878788058082461
protolichesterinic acid,819886,1.6308969393976973e-05,0.008632884356161453
Proton Pump Inhibitors,1124406,2.941732488550312e-05,0.008725487887194565
Protons,986263,2.9307883095201202e-05,0.008731429424606087
protopanaxadiol,1175300,2.1448877536368534e-05,0.00869631670498134
protopanaxatriol,5189,0.0,0.003109664517896854
protopine,349369,1.0905747242096502e-05,0.008368218395796663
protoporphyrin IX,1822672,3.904981971103407e-05,0.008830289088823015
protoporphyrinogen,438567,7.283339281066351e-06,0.00819676059496347
Protoporphyrins,104551,1.952536032046313e-06,0.007553226716390683
protosappanin B,569500,8.681287738612556e-06,0.008317970536310868
Protoveratrines,18835,2.6334111860096215e-07,0.005793513259163878
Protriptyline,780240,2.077983942162945e-05,0.008648246777513746
proxyfan,18368,6.576424292223743e-07,0.005978822263106805
proxymetacaine,35632,9.152452859915339e-06,0.006591834395653885
proxyphylline,15903,5.367837081513734e-08,0.005766611149430405
prucalopride,129361,5.286373861942377e-06,0.007404135515366677
prulifloxacin,346122,1.1974633584806388e-05,0.008426371388450626
prunetin,1578561,2.6328498323797628e-05,0.008797741410435043
prunin,191797,9.67975837779858e-06,0.008127067303630057
PS1145,1702764,3.678639132070893e-05,0.008820491679979768
PSB603,75457,2.2913737519877852e-06,0.0073306322922944735
pseudococaine,7128,0.0,0.004159091713451706
pseudocumene,1637755,3.132522274599097e-05,0.0088113742972282
Pseudoephedrine,110782,2.105447124752487e-05,0.007409392310828078
"pseudoephedrine, triprolidine drug combination",1870,9.868106710697315e-09,0.0008073670320142477
pseudoginsenoside F11,6808,0.0,0.004051989091205705
pseudohypericin,160345,4.435361639583336e-06,0.00793989890821682
pseudoisocyanine,73142,2.649367629283707e-06,0.007661379735092952
pseudolaric acid B,557946,9.181848090756023e-06,0.008321093267503889
pseurotin d,1144466,2.313073329494179e-05,0.008696775239843987
psicofuranine,141,0.0,8.57225907858039e-05
psicose,360234,6.369986251297763e-06,0.008118536143141227
psilocin,89536,3.0078634893503392e-06,0.007008120353442093
Psilocybin,124774,5.192680157086814e-06,0.007497791254290913
psilostachyin C,401768,9.529717099457981e-06,0.00832898034406458
psi-tectorigenin,166909,5.317518900118804e-06,0.007667749648295963
psoralidin,184081,6.603839817674172e-06,0.007981540803126378
psorospermin,206298,6.539218694388786e-06,0.008076418167216777
psychotridine,5484,0.0,0.0032455914576331015
Psychotropic Drugs,104984,3.948476718374721e-06,0.007851042920862738
Psyllium,883,0.0,0.000526153730722263
psymberin,229163,3.689062255952299e-06,0.007770924976658667
PT-100 dipeptide,12397,2.9019299840352487e-08,0.00395693819643944
ptaquiloside,1895553,3.584860100084715e-05,0.008833043829354192
PTC-209,1907260,3.6594826701685836e-05,0.008826252958102663
Pteridines,1255,0.0,0.0007494393194646006
pterostilbene,2469136,4.502787287376808e-05,0.00887396659527947
Pteroylpolyglutamic Acids,143799,3.0192209498089655e-06,0.007694314957632166
p-tert-amylphenol,562402,9.692716549522348e-06,0.0084201125077909
p-tert-butyl catechol,180770,1.861218563116135e-06,0.007458653381007757
"Pt(O,O'-acac)(gamma-acac)(DMS)",793496,1.57864223074068e-05,0.008604958682191565
Ptychodiscus brevis T2 toxin,306333,8.667650638351392e-06,0.008124613030602036
puag-haad,1874349,3.2371101947574107e-05,0.008834594837113697
puerarin,2488644,5.206971745327889e-05,0.008878578268573998
pulegone,1041826,1.547104077290574e-05,0.008604475151776432
Pulmonary Surfactants,389103,1.0264022574093137e-05,0.008376283549046579
Pulsatilla saponin A,573419,8.105571264202297e-06,0.00834795246800346
Pulsatilla saponin D,645735,9.102479100394731e-06,0.008404290419534579
pumilacidin,5542,2.1243481560007139e-07,0.003131386656819573
punarnavine,1852507,4.339936687594192e-05,0.008815269237834884
punicalagin,1821745,3.030350795473794e-05,0.008818206358967809
punicic acid,431643,1.0424987293438187e-05,0.008363191562964913
Purinergic P1 Receptor Antagonists,4674,2.083353968540968e-07,0.00198168078839127
Purines,735040,2.119608298652815e-05,0.00864355615672284
purmorphamine,1458794,2.497321691819893e-05,0.008775162326379163
Puromycin,1653476,3.410640940405101e-05,0.008814475296108404
Puromycin Aminonucleoside,2474870,5.4209152014192814e-05,0.008879290000749723
purpurin anthraquinone,1494530,3.1743150734283105e-05,0.008806331684554254
purpurogallin,161275,4.695840412817882e-06,0.007856744647182399
putranjivain A,1325681,2.2983232298976546e-05,0.00874656421127778
Putrescine,1054020,2.1327520397119264e-05,0.008700486951618003
PVB protocol,44974,6.9357130394298e-07,0.006498273930293386
PX-102,951288,1.8869680541350576e-05,0.008634071490857485
PX-866,793741,1.4462714933283884e-05,0.008569330422447135
((Py-3')TPP-Ru(phen)2Cl)Cl,337782,7.399014525658032e-06,0.008221508925852406
pycnidione,587394,8.123792945108442e-06,0.008346061812440285
pycnogenols,1702710,2.9606349086999383e-05,0.008785588406588316
pyeongwee-san extract,11280,1.2272740976914404e-07,0.0044680311227908364
pymetrozine,23375,2.4709882287841647e-07,0.004818347606551194
Pyocyanine,1800535,3.745374803146681e-05,0.00882497409282805
pyrachlostrobin,2632647,7.134333887027781e-05,0.008880267462493418
pyralene,191368,6.4132590317295844e-06,0.008073326325396342
Pyran Copolymer,3512,2.1751040933748463e-10,0.001630074653734011
pyranicin,166202,5.128868747424491e-06,0.008060671263248992
pyranine,57118,1.435346678434412e-06,0.0073643206663855055
pyranoprofen,1114838,2.2177167280226676e-05,0.008742962246923962
Pyrantel,209875,0.00010938000592742213,0.008130258196721044
Pyrantel Pamoate,259374,4.8223933829425464e-05,0.008158964905723352
Pyrantel Tartrate,6,0.0,3.5944055436176333e-06
pyrathiazine,40498,1.079806362402746e-06,0.00619427164630826
Pyrazinamide,1507208,5.3063121251226585e-05,0.008785846662973948
Pyrazines,1613538,2.840023888437207e-05,0.008812618508760995
pyrazinobutazone,20629,7.127681303085336e-07,0.005316946444792196
pyrazinoic acid,435920,1.0844850895512017e-05,0.008400809373298006
pyrazofurin,5,0.0,1.8126375902051681e-06
pyrazolanthrone,2781674,7.048812969776841e-05,0.008888537555426861
pyrazole,2143318,3.8099490451171275e-05,0.008851869717762618
Pyrazoles,1260366,3.0432562811148684e-05,0.008802012718662391
"pyrazolo(3,4-d)pyrimidine",1797734,2.8811362221679384e-05,0.008789532361493357
pyrazolone,314275,7.765521611476508e-06,0.008131128004590224
Pyrazolones,4498,0.0,0.002712468777251822
pyrazon,4623,0.0,0.002773637720669185
pyrazophos,540531,1.0693865294787417e-05,0.00841672392858595
pyrene,2300035,4.448357466628739e-05,0.00886908381443485
pyrenophorol,87714,1.0555750742454482e-06,0.00731863607103153
Pyrethrins,2115944,4.7841929320908474e-05,0.008862839125329825
pyridaben,1692921,3.66408196899316e-05,0.00881791989603173
pyridafenthion,78069,1.183281296997228e-06,0.007132380981252763
pyridate,283687,4.735012130621839e-06,0.008094439134161345
Pyridazines,196582,4.3507829837770686e-06,0.007801697545149806
pyridine,901570,2.5988052208853468e-05,0.00870839193033891
pyridine-2-aldoxime,134898,6.22627461954806e-06,0.008020671018419216
pyridine-4-aldoxime,191797,9.67975837779858e-06,0.008127067303630057
pyridine N-oxide,275098,8.162663885272634e-06,0.00823567441620319
Pyridines,374554,1.711858622429034e-05,0.008436201075784966
Pyridinium Compounds,190023,7.78643042645427e-06,0.008163661098208395
Pyridones,62310,1.0257947383501462e-06,0.0069456475630309674
Pyridostigmine Bromide,2334134,0.00011475069568554941,0.008867722372019316
Pyridoxal,13910,4.0424451740999375e-07,0.005057159182043568
pyridoxal isonicotinoyl hydrazone,348528,9.320100807761819e-06,0.008306846002298997
pyridoxaloxime,191797,9.67975837779858e-06,0.008127067303630057
Pyridoxal Phosphate,850037,2.827038360849365e-05,0.008691781992215637
"pyridoxal phosphate-6-azophenyl-2',4'-disulfonic acid",941154,2.3493550000498104e-05,0.008655718901265815
pyridoxal phosphate gamma-aminobutyric acid,26189,1.145609994468611e-06,0.006146628217032102
pyridoxal phosphate gamma-glutamyl hydrazone,51947,2.7320364597668237e-06,0.006951222594876169
Pyridoxamine,1584854,2.461162826642873e-05,0.00878954848715879
Pyridoxic Acid,80302,1.6939872520485576e-06,0.00657647257807698
Pyridoxine,432205,7.866166600976604e-05,0.008502362128027735
pyrifenox-mancozeb,5841,0.0,0.0034996174844376896
Pyrilamine,985357,3.396390297467327e-05,0.008745724342469313
Pyrimethamine,1481910,5.0266771163852505e-05,0.00880929363051162
pyrimethanil,1892551,3.399376586028949e-05,0.008820983927807476
pyrimidifen,1560158,3.9454476631741113e-05,0.00882616150233505
pyrimidin-2-one beta-ribofuranoside,1452687,2.616658455598479e-05,0.008737526287230912
pyrimidine,53957,7.849386165259356e-07,0.006760411179605599
Pyrimidine Dimers,140,0.0,8.5806033573296e-05
Pyrimidine Nucleosides,1720,0.0,0.0010322432385096887
Pyrimidines,396024,1.4497440189590606e-05,0.008358484117938759
Pyrimidinones,115554,6.15704107313636e-06,0.007831522942601405
pyriminil,836424,1.96015798299767e-05,0.008639857870113968
pyriproxyfen,694196,1.9029984369848417e-05,0.0084826834965828
Pyrithiamine,325148,1.0940738337572065e-05,0.008385111285811866
pyrithione,1050499,1.8693713432340903e-05,0.008660410649619577
pyrithione zinc,2025492,3.348082469591276e-05,0.008839201450192858
Pyrithioxin,3411,0.0,0.0020435318506743507
Pyrogallol,1915414,4.666070336942293e-05,0.008843404477176743
"pyrogallol 1,3-dimethyl ether",1970149,4.282861464753844e-05,0.008843740966823353
pyrogastrone,3514,9.370963574884287e-08,0.001421531001987435
Pyrogens,7128,0.0,0.004159091713451706
pyro(l-alpha-aminoadipyl)-L-histidyl-L-thiazolidine-4-carboxamide,2110,3.0993060061683397e-09,0.001146946603560497
pyromeconic acid,14151,6.432187332759629e-08,0.005822427429736131
pyromellitic dianhydride,260974,4.9031071286258525e-06,0.007957116971391781
Pyrones,1507567,2.26846415023869e-05,0.008757585455126294
"pyrrole-2,3,5-tricarboxylic acid",117996,2.506545459478003e-06,0.00734995622999047
Pyrroles,811006,2.415753323103011e-05,0.008513727283463215
pyrrolidine,222890,6.659365931369898e-06,0.008027881448243679
"pyrrolidine-2,4-dicarboxylic acid",7058,0.0,0.004196718402212638
pyrrolidine dithiocarbamic acid,2628477,6.0306682970391906e-05,0.008885276267694277
Pyrrolidines,591611,1.738376100604344e-05,0.008572142033775793
Pyrrolidonecarboxylic Acid,341303,1.2376798675900736e-05,0.008329910292660793
Pyrrolizidine Alkaloids,878390,2.1313090668287142e-05,0.008620089010522069
"pyrrolo(2,1-c)(1,4)benzodiazepine",479459,5.762884924122109e-06,0.008157715467471143
Pyruvaldehyde,2379192,4.498354042609772e-05,0.008875198396599523
pyruvamide,330903,1.2672790901878704e-05,0.00826675094687598
Pyruvates,1471418,2.6344485688981838e-05,0.008766156027566646
Pyruvic Acid,1398874,3.208173238607736e-05,0.008769480864806518
pyruvic acid semicarbazone,5910,3.0826286754913162e-06,0.0034622948889716835
pyruvic acid thiosemicarbazone,5910,3.0826286754913162e-06,0.0034622948889716835
pyrvinium,1975520,3.179288042397674e-05,0.008830843122438531
PYX 2,104782,6.23096748807223e-06,0.007362543961338857
QB 102,308895,5.202289338914486e-06,0.008051877627564891
qiangxin,673588,1.7091898966329036e-05,0.00855937350400923
qidan,193929,3.9713321602547996e-06,0.007806726371952014
Qilong,1172787,2.3694879515280914e-05,0.008751217368925692
Qingdai compound,2066409,3.799194425056308e-05,0.00884600311722755
qingdu,998401,2.0652000437695915e-05,0.008665519875762744
qinghuang,172321,3.2753036004590577e-06,0.00769619443119723
Qingkailing,5348,0.0,0.0032148547493765826
qingre zaoshi liangxue fang,320908,7.888932427520547e-06,0.00821221430953553
Qing Ye Dan,1382509,2.504517163884521e-05,0.00876782443138187
qishen yiqi,755501,1.4026881885776798e-05,0.008587579378078388
quadazocine,6571,6.1974896307172906e-09,0.003000333863905276
Quartz,2449557,0.0001673686159677941,0.008874589214763903
Quassins,61614,2.297315568061772e-06,0.007297188107940248
Quaternary Ammonium Compounds,152593,7.200714474470122e-06,0.00809514693894267
quaternium-15,10694,1.891297080015306e-08,0.0038931734661926272
quazepam,3165,1.840803928509593e-08,0.0017180696869816645
quercetagetin,887611,1.5707320624200428e-05,0.008634560020501374
Quercetin,3167255,0.0001104355258601563,0.008891026899419377
"quercetin 3,7,3',4'-tetrasulfate",146528,4.541274181861407e-06,0.007747854228979078
"quercetin 3-acetyl-7,3',4'-trisulfate",146528,4.541274181861407e-06,0.007747854228979078
quercetin 3-arabinopyranoside,399582,8.595518402332515e-06,0.008284487354486027
quercetin 3-O-(2''-galloyl)glucopyranoside,831297,1.4972888256328244e-05,0.00860332674575122
quercetin 3-O-beta-(2''-galloyl)-rhamnopyranoside,1193577,1.9689297399885647e-05,0.008696824058537087
quercetin 3-O-glucopyranoside,52824,1.0879891736306889e-06,0.007282114565452862
quercetin 3'-O-glucoside,106381,3.635171318921136e-06,0.0071989443841930486
quercetin 3-O-glucuronide,2106158,4.420683104495809e-05,0.008854147696477445
quercetin 3'-sulfate,1539454,2.4094150861091533e-05,0.008789156649065093
quercetin 4'-O-glucopyranoside,961416,1.6690446661741554e-05,0.008643376750308056
